ENSG00000115107,STEAP3,iron regulation,metalloreductase activity,cell growth promotion,prognostic marker,tumor aggressiveness,iron metabolism regulation
ENSG00000104765,BNIP3L,mitochondrial dynamics,apoptosis regulation,tumor suppression,gene silencing,cellular stress response,pro-apoptotic function
ENSG00000170855,TRIAP1,genomic instability,tumor suppressor function,dna damage response,genetic mutations,protein-protein interactions,cell cycle regulation
ENSG00000042286,AIFM2,mitochondrial function,apoptosis inhibition,cell growth promotion,oxidative stress modulation,dna damage response regulation,protein-protein interaction
ENSG00000164938,TP53INP1,cell cycle regulation,tp53 interaction,apoptosis modulation,oncogenic properties,genomic instability,tumor suppression
ENSG00000120868,APAF1,apoptotic pathway regulation,dna damage response,tumor suppressor function,caspase activation,genomic instability,therapeutic target
ENSG00000177595,PIDD1,apoptosis regulation,tumor suppression,caspase activation,p53 interaction,programmed cell death regulation,gene expression modulation
ENSG00000169372,CRADD,apoptosis inhibition,necroptosis modulation,tumor progression,programmed cell death regulation,cell survival enhancement,ripk1 interaction
ENSG00000091106,NLRC4,inflammasome regulation,tumor immune microenvironment,bacterial recognition,pro-inflammatory signaling,immune response modulation,cancer-associated inflammation
ENSG00000138794,CASP6,apoptosis induction,pro-apoptotic activity,caspase cascade activation,tumor cell survival modulation,therapeutic target,programmed cell death regulation
ENSG00000003400,CASP10,apoptosis regulation,cancer suppression,genomic instability,inflammation modulation,programmed cell death,tumor progression
ENSG00000104419,NDRG1,tumor suppressor,downregulation,apoptosis induction,metastasis inhibition,cell differentiation,pi3k/akt pathway interaction
ENSG00000281449,BCL2L14,bcl-2 family interaction,anti-apoptotic function,tumor progression,therapeutic target,pro-survival signaling pathways,cell survival
ENSG00000089685,BIRC5,apoptosis inhibition,overexpression associated with poor prognosis,tumor progression,therapeutic target,cell cycle regulation,dna repair regulation
ENSG00000113916,BCL6,epigenetic regulation,transcriptional repression,oncogenic transcription factor,cell proliferation driver,apoptosis suppressor,epigenetic reprogramming
ENSG00000161642,ZNF385A,dna-binding protein,tumor suppressor function,loss-of-function mutations,cell cycle regulation,transcriptional repression,genomic instability
ENSG00000116017,ARID3A,**
arid family proteins,chromatin remodeling,tumor suppressor gene regulation,epithelial-to-mesenchymal transition,cell growth and differentiation,oncogene activation
ENSG00000165891,E2F7,tumor suppressor,cell cycle regulation,transcriptional regulation,epigenetic modification,dna methylation,histone modification
ENSG00000129173,E2F8,cell cycle regulation,transcriptional activation,oncogenic function,cell proliferation,apoptosis inhibition,chromatin remodeling
ENSG00000116717,GADD45A,tumor suppressor,cell cycle regulation,apoptosis regulation,dna repair,protein-protein interaction,cancer prognosis
ENSG00000087586,AURKA,cell cycle regulation,kinase activity,chromosomal instability,tumor progression,therapeutic target,mitotic progression
ENSG00000132646,PCNA,genomic instability,cell proliferation marker,dna replication facilitation,resistance to chemotherapy,apoptosis regulation,cell cycle progression
ENSG00000087088,BAX,apoptosis inhibition,genomic instability,tumor suppression,mitochondrial permeabilization,cell survival promotion,pro-apoptotic function
ENSG00000175793,SFN,cholesterol biosynthesis pathway,steroid hormone production,dysregulated lipid metabolism,cell proliferation regulation,potential therapeutic target,genetic mutations impact
ENSG00000145632,PLK2,cell cycle regulation,dysregulated mitosis,proliferation enhancement,apoptosis inhibition,genomic instability,oncogenic kinase activity
ENSG00000173846,PLK3,cell cycle progression,dna damage response,apoptosis regulation,cancer driver,tumor progression,protein-protein interactions
ENSG00000102760,RGCC,chromatin remodeling,oncogene activation,genomic instability,cell cycle regulation,dna repair mechanism,protein phosphorylation
ENSG00000118495,PLAGL1,oncogene,transcription factor regulation,apoptosis suppression,cell proliferation promotion,dna repair modulation,stem cell maintenance
ENSG00000115966,ATF2,transcription regulation,constitutive activation,genomic instability,apoptosis resistance,cell cycle progression,therapeutic target
ENSG00000177606,JUN,transcriptional regulation,cancer cell transformation,oncogenic activation,apoptosis resistance,proliferation enhancement,tumor progression
ENSG00000170345,FOS,transcription factor regulation,oncogene activation,cell proliferation enhancement,apoptosis inhibition,tumor progression facilitation,genetic amplification
ENSG00000122512,PMS2,dna mismatch repair,tumor suppressor function,loss of heterozygosity,genomic instability,oncogenesis,ploidy alteration
ENSG00000076242,MLH1,msi microsatellite instability,loss of function mutations,tumor suppressor function,genomic integrity maintenance,mismatch repair system,epigenetic silencing
ENSG00000158169,FANCC,genomic instability,dna repair deficiency,oncogenic mutations,telomere maintenance,meiotic recombination,therapeutic target
ENSG00000134574,DDB2,genomic instability,nucleotide excision repair pathway,dna damage response,cell cycle checkpoint regulation,apoptosis regulation,tumor progression
ENSG00000057657,PRDM1,tumor suppressor,epigenetic silencing,apoptosis regulation,cell cycle arrest,genomic instability,cancer therapy target
ENSG00000135679,MDM2,mdm2 protein degradation,p53 inhibition,tumor suppression loss,apoptosis evasion,genomic instability,post-translational regulation
ENSG00000198625,MDM4,p53 tumor suppressor inhibition,apoptosis suppression,cell survival enhancement,oncogenic regulation,protein stability modulation,tumor progression promotion
ENSG00000113328,CCNG1,cell cycle regulation,inhibitor of cdk activity,tumor suppressor function,cancer progression,genetic downregulation,proliferation control
ENSG00000064393,HIPK2,apoptosis regulation,tumor suppressor function,cell death pathway disruption,dna damage response,programmed cell death promotion,cellular stress response
ENSG00000127445,PIN1,proline isomerization,kinase activation,cell cycle progression,oncogenic transformation,akt signaling pathway,transcriptional regulation
ENSG00000163349,HIPK1,apoptosis regulation,cell cycle progression,microrna regulation,oncogene activation,tumor suppressor inhibition,cell proliferation enhancement
ENSG00000149136,SSRP1,transcription regulation,genome stability maintenance,oncogenic gene expression,tumor suppressor suppression,overexpression in tumors,biomarker potential
ENSG00000092201,SUPT16H,chromatin remodeling,genomic instability,dna repair pathway,transcriptional regulation,cellular response modulation,double-strand break repair
ENSG00000101266,CSNK2A1,ck2 signaling pathway,cell cycle regulation,gain of function mutations,protein kinase activation,tumor progression,chemotherapy resistance
ENSG00000070770,CSNK2A2,ck2 pathway,overexpression,tumor progression,cell proliferation,signal transduction,oncogenic transformation
ENSG00000088325,TPX2,genomic instability,aurora kinase a activation,mitotic spindle assembly disruption,cell cycle dysregulation,microtubule-associated protein function,oncogenic process promotion
ENSG00000188976,NOC2L,nuclear regulation,cell cycle progression,chromatin modulation,tumor suppressor regulation,protein degradation,poor prognosis predictor
ENSG00000176749,CDK5R1,cell proliferation,apoptosis inhibition,cell cycle regulation,dna repair regulation,tumor progression,therapeutic target
ENSG00000164885,CDK5,genomic instability,cellular proliferation,tumor progression,apoptosis inhibition,pi3k/akt pathway activation,oncogenic mechanism
ENSG00000152192,POU4F1,transcription factor,cell proliferation,constitutive expression,tumor progression,poor prognosis,dna replication regulation
ENSG00000151615,POU4F2,tumor suppression,cellular proliferation,transcriptional regulation,apoptosis regulation,downregulation in cancer,pi3k/akt pathway interaction
ENSG00000172530,BANP,cell cycle regulation,transcription factor activity,apoptosis inhibition,tumor aggressiveness,cell proliferation enhancement,prognostic biomarker
ENSG00000025293,PHF20,tumor promoter,constitutive expression,transcriptional regulation,oncogenic driver,genomic instability,histone modification
ENSG00000185513,L3MBTL1,histone modification,epigenetic regulation,tumor suppression,genome stability,chromatin remodeling,dna damage response
ENSG00000238134,EHMT2,histone modification,chromatin compaction,epigenetic regulation,genomic instability,tumor progression,prognostic biomarker
ENSG00000181090,EHMT1,histone methylation,tumor progression,methylation-dependent epigenetic regulation,transcriptional regulation,cell proliferation,genomic stability
ENSG00000137203,TFAP2A,oncogenic transformation,cell proliferation,transcriptional regulation,dysregulated expression,tumor progression,metastasis
ENSG00000124795,DEK,chromatin regulation,apoptosis resistance,oncogene interaction,tumor suppressor modulation,genomic instability,prognostic marker
ENSG00000087510,TFAP2C,transcription regulation,tumor progression,oncogenesis,epigenetic modification,protein-protein interaction,cell cycle regulation
ENSG00000186153,WWOX,ww domain interactions,tumor suppression,oxidoreductase activity,cell growth regulation,dna damage response,protein-protein interactions
ENSG00000008196,TFAP2B,transcriptional regulation,cancer progression,epithelial-to-mesenchymal transition (emt),cell metabolism modification,gene expression modulation,tumor aggressiveness
ENSG00000127337,YEATS4,histone regulation,tumorigenesis,chromatin remodeling,transcriptional dysregulation,histone recognition,dna repair dysfunction
ENSG00000091831,ESR1,ligand-independent activation,estrogen signaling pathways,cell proliferation,therapeutic target,transcription factor,gene regulation
ENSG00000156802,ATAD2,chromatin remodeling,cell proliferation,oncogenic transcription,cell migration,chromatin modification,gene expression regulation
ENSG00000112715,VEGFA,vegf signaling,angiogenesis promotion,oncogenic driver,prognostic biomarker,therapeutic target,genomic amplification
ENSG00000163235,TGFA,erk/mapk pathway activation,growth factor signaling,oncogenic driver,tumor progression promoter,cell proliferation enhancer,adhesion molecule regulator
ENSG00000124762,CDKN1A,cell cycle regulation,tumor suppressor,genomic instability,cyclin-dependent kinase inhibition,cell proliferation regulation,dna damage response
ENSG00000159216,RUNX1,oncogenic transcription,tumor suppressor regulation,cell cycle progression,apoptosis inhibition,angiogenesis promotion,therapeutic target
ENSG00000078900,TP73,cell cycle regulation,apoptosis modulation,transcription factor function,tumor suppressor role,angiogenesis promotion,emt regulation
ENSG00000179588,ZFPM1,transcriptional regulation,cell differentiation,gene expression modulation,tumor suppression,therapeutic target,proliferation inhibition
ENSG00000102145,GATA1,gata1 overexpression,transcriptional regulation,hematopoietic cell development disruption,cell proliferation enhancement,tumor initiation and progression,epigenetic modification alterations
ENSG00000143387,CTSK,tumor progression,metastasis promoter,cellular invasion,ecm remodeling,proteolytic activity,therapeutic target
ENSG00000197641,SERPINB13,apoptosis regulation,cellular morphology changes,chymotrypsin inhibition,oncogenic process promotion,poor prognosis association,proteolytic regulation disruption
ENSG00000110092,CCND1,g1-s phase transition acceleration,constitutive activation,cell proliferation enhancement,cyclin-cdk complex formation,signaling pathway modulation,oncogenic driver gene
ENSG00000135446,CDK4,cell cycle regulation,oncogene activation,overexpression driven tumorigenesis,cell proliferation enhancement,retinoblastoma protein inactivation,constitutive phosphorylation pathway
ENSG00000173153,ESRRA,cell proliferation,genetic amplification,transcriptional regulation,tumor progression,oncogenic cooperation,nuclear receptor activity
ENSG00000109819,PPARGC1A,energy metabolism regulation,glycolysis modulation,glucose homeostasis regulation,tumor growth promotion,metabolic adaptation,coactivator function
ENSG00000122691,TWIST1,pi3k/akt signaling,epithelial-to-mesenchymal transition (emt),gain of function mutations,tumor progression,chromatin remodeling,rna transcription regulation
ENSG00000124813,RUNX2,transcription factor regulation,oncogenic driver,cell proliferation enhancement,chromatin remodeling,protein-protein interactions,apoptosis suppression
ENSG00000109705,NKX3-2,tumor suppressor function,downregulated expression,embryonic development regulation,cell differentiation control,wnt/β-catenin pathway modulation,pi3k/akt signaling interference
ENSG00000120149,MSX2,pi3k/akt signaling,homeobox transcription factor,tumor progression,cellular differentiation,therapeutic target,resistance to therapy
ENSG00000141646,SMAD4,tumor suppressor function,loss of function mutations,disrupted tgf-β signaling,enhanced cell growth and proliferation,contributes to tumorigenesis,poor prognosis
ENSG00000170365,SMAD1,tgf-β signaling pathway,epithelial-to-mesenchymal transition (emt) process,genomic profiling alterations,tumor suppressor function,cell growth regulation,apoptosis promotion
ENSG00000020633,RUNX3,tumor suppressor function,epigenetic silencing,cell proliferation regulation,apoptosis promotion,signaling pathway modulation,genomic instability
ENSG00000166949,SMAD3,cell proliferation enhancement,tgf-β signaling disruption,smad protein complex formation,apoptosis inhibition,transcriptional regulation alteration,genomic instability promotion
ENSG00000198176,TFDP1,cell cycle regulation,transcription factor activity,oncogene activation,apoptosis inhibition,tumor suppressor downregulation,genomic instability
ENSG00000169016,E2F6,cell cycle regulation,tumor suppressor function,gene expression repression,cell proliferation inhibition,oncogenesis disruption,epigenetic regulation
ENSG00000114126,TFDP2,aberrant transcription regulation,angiogenic factor activation,cell cycle progression,dna repair pathway dysregulation,e2f/dp complex interaction,oncogene overexpression
ENSG00000174197,MGA,tumor suppressor,transcriptional regulation,estrogen receptor interaction,cell proliferation,survival promotion,aggressive phenotype
ENSG00000125952,MAX,myc/max heterodimer,transcriptional regulation,cell cycle progression,proliferation inhibition,tumor suppression,genomic instability
ENSG00000213246,SUPT4H1,transcription regulation,gain of function mutations,tumor progression,poor prognosis,cell proliferation,chromatin remodeling
ENSG00000196235,SUPT5H,cancer driver gene,oncogene potential,rna processing regulation,genomic instability induction,apoptosis inhibition,cell cycle progression promotion
ENSG00000103363,ELOB,translation elongation,oncogenic role,cell proliferation,rna binding,apoptosis resistance,tumor growth enhancement
ENSG00000154582,ELOC,elongin complex,protein degradation regulation,tumor growth enhancement,oncogene regulation,epigenetic modification,chromatin remodeling
ENSG00000125651,GTF2F1,genomic instability,aneuploidy,oncogene,transcriptional regulation,dna damage response,genome integrity
ENSG00000188342,GTF2F2,dna repair pathway dysregulation,transcription factor activity enhancement,epigenetic modifications,oncogene overexpression,tumor suppressor gene silencing,genomic instability promotion
ENSG00000114503,NCBP2,epigenetic regulation,chromatin remodeling,prognostic marker,transcriptional regulator,tumor progression,cancer cell proliferation
ENSG00000136937,NCBP1,exportin-5 complex,snrna transport,cell proliferation,ribosome biogenesis,angiogenesis,tumor progression
ENSG00000224748,TAP1,impaired antigen presentation,mhc class i pathway disruption,cancer progression,metastasis facilitation,immune evasion mechanism,cellular peptide loading
ENSG00000223481,TAP2,antigen processing,immune evasion,impaired antigen presentation,tumor progression,angiogenesis,mhc class i loading
ENSG00000166126,AMN,pi3k/akt signaling pathway,cell proliferation,genomic upregulation,protein-protein interactions,apoptosis regulation,cancer metastasis
ENSG00000107611,CUBN,vitamin b12 reabsorption,transmembrane receptor,tumor suppressor function,cellular uptake regulation,receptor-ligand interaction,intestinal absorption
ENSG00000146085,MMUT,genomic instability,tumor suppression,microsatellite instability,dna repair mechanism,oncogenesis,cancer progression
ENSG00000151611,MMAA,mitochondrial monoamine oxidase a,neurotransmitter regulation,cellular redox balance,tumor progression,rapid cell proliferation,warburg effect
ENSG00000117560,FASLG,tumor promotion,anti-apoptotic function,angiogenesis regulation,apoptosis evasion,tumor microenvironment modulation,fas receptor interaction
ENSG00000026103,FAS,apoptosis regulation,downregulated expression,loss of function mutations,tumor growth,therapeutic target,cancer prognosis
ENSG00000156735,BAG4,bag4 overexpression,apoptosis inhibition,cell survival promotion,metastasis facilitation,co-chaperone function,protein folding regulation
ENSG00000067182,TNFRSF1A,tnf-alpha signaling pathway,anti-apoptotic function,inflammation regulation,tumor progression,cancer cell survival,genomic instability
