ENSG00000116030,SUMO1,protein stability,dna repair,transcription regulation,protein localization,cellular response to stress,sumoylation
ENSG00000169139,UBE2V2,ubiquitin-conjugating enzyme e2 variant 2 (ube2v2),protein k63-linked ubiquitination,dna double-strand break processing,positive regulation of protein k63-linked ubiquitination,nucleoplasm localization,double-strand break repair
ENSG00000177889,UBE2N,ubiquitin-protein transferase activity,protein k63-linked ubiquitination,dna double-strand break processing,positive regulation of canonical nf-kappab signal transduction,t cell receptor signaling pathway,postreplication repair
ENSG00000138376,BARD1,ubiquitin ligase activity,dna repair,cell cycle regulation,chromatin remodeling,transcriptional regulation,brca1 interaction
ENSG00000012048,BRCA1,dna repair via homologous recombination,regulation of cell cycle,protein ubiquitination,transcription coactivator activity,interaction with p53,dna binding
ENSG00000188612,SUMO2,protein sumoylation,proteasomal ubiquitin-dependent protein catabolic process,positive regulation of transcription,protein degradation,cell cycle regulation,apoptotic evasion
ENSG00000225589,MDC1,dna damage response,chromatin organization,histone reader activity,protein binding,dna repair,double-strand break localization
ENSG00000128731,HERC2,ubiquitin-protein transferase activity,protein ubiquitination,dna repair,dna damage response,nucleus localization,plasma membrane localization
ENSG00000164053,ATRIP,dna repair,double-strand break repair,protein binding,dna damage checkpoint signaling,nucleoplasm localization,atrip-atr complex formation
ENSG00000175054,ATR,dna damage response,double-strand break repair,histone h2ax phosphorylation,cell cycle checkpoint control,genomic stability,telomeric region maintenance
ENSG00000111602,TIMELESS,dna damage response,homologous recombination,cell cycle regulation,circadian rhythm,dna replication,double-strand break repair
ENSG00000075131,TIPIN,dna replication checkpoint signaling,dna damage response,cell cycle phase transition,positive regulation of cell population proliferation,replication fork processing,nuclear localization
ENSG00000163605,PPP4R2,protein phosphatase regulator activity,regulation of double-strand break repair via homologous recombination,protein binding,chromatin,mrna processing,nucleus localization
ENSG00000149923,PPP4C,chromatin remodeling,double-strand break repair via homologous recombination,rna polymerase ii ctd heptapeptide repeat phosphatase activity,protein serine/threonine phosphatase activity,regulation of transcription by rna polymerase ii,phosphoprotein phosphatase activity
ENSG00000108384,RAD51C,homologous recombination,double-strand break repair,g2/m transition,dna binding,protein binding,multiprotein complex assembly
ENSG00000126215,XRCC3,double-strand break repair,homologous recombination,synthesis-dependent strand annealing,telomere maintenance,dna binding,chromosome location
ENSG00000197774,EME2,crossover junction endonuclease activity,dna repair,double-strand break repair,replication fork processing,mitotic intra-s dna damage checkpoint signaling,resolution of meiotic recombination intermediates
ENSG00000172732,MUS81,double-strand break repair,crossover junction dna endonuclease activity,dna recombination,resolution of meiotic recombination intermediates,dna binding,endonuclease activity
ENSG00000154920,EME1,dna repair,double-strand break repair,holliday junction resolvase activity,mitotic dna damage checkpoint signaling,replication fork processing,endonuclease activity
ENSG00000139618,BRCA2,homologous recombination,dna repair,double-strand break repair,protein binding,chromatin remodeling,cellular response to ionizing radiation
ENSG00000051180,RAD51,dna binding,atpase activity,single-stranded dna binding,double-strand break repair,homologous recombination,genotoxic stress response
ENSG00000175595,ERCC4,nucleotide excision repair,dna endonuclease activity,telomere maintenance,double-strand break repair,uv protection,chromosomal instability
ENSG00000012061,ERCC1,dna damage binding,nucleotide-excision repair,telomere maintenance,uv-damage excision repair,double-strand break repair via nonhomologous end joining,positive regulation of transcription initiation by rna polymerase ii
ENSG00000073050,XRCC1,dna damage binding,double-strand break repair,non-homologous end joining,oxidized dna binding,dna ligase activity,protein adp-ribosylation  regulation
ENSG00000005156,LIG3,dna ligase activity,double-strand break repair,homologous recombination,v(d)j recombination,dna repair,genome instability
ENSG00000196419,XRCC6,dna double-strand break repair via nhej,dna binding,cellular response to radiation,ku70:ku80 complex,genomic stability maintenance,transcription cis-regulatory region binding
ENSG00000079246,XRCC5,dna binding,double-strand break repair,non-homologous end joining,cellular response to radiation,tumor growth,none
ENSG00000152422,XRCC4,dna ligase activity,double-strand break repair,nonhomologous end joining,protein binding,dna binding,cellular response to x-ray
ENSG00000174405,LIG4,dna ligase activity,double-strand break repair,nhej pathway,cell division,chromosome organization,tumor suppression
ENSG00000049860,HEXB,lysosomal storage disorders,glycoconjugate degradation,lipid metabolism,intracellular calcium ion homeostasis,cell shape regulation,lysosome organization
ENSG00000213614,HEXA,lysosomal degradation,lipid metabolism,ganglioside catabolism,glycosaminoglycan metabolism,hydrolase activity,carbohydrate derivative metabolism
ENSG00000151348,EXT2,heparan sulfate proteoglycan biosynthesis,glycosaminoglycan biosynthetic process,sulfation,chondrocyte differentiation,cellular response to fibroblast growth factor stimulus,protein glycosylation
ENSG00000182197,EXT1,glycosyltransferase activity,heparan sulfate biosynthetic process,chondrocyte differentiation,fibroblast growth factor receptor signaling pathway,cell adhesion,endochondral ossification
ENSG00000115904,SOS1,ras protein signal transduction,epidermal growth factor receptor signaling pathway,fibroblast growth factor receptor signaling pathway,gtpase activator activity,protein heterodimerization activity,positive regulation of small gtpase-mediated signal transduction
ENSG00000170312,CDK1,cyclin binding,g2/m transition of mitotic cell cycle,protein serine kinase activity,dna replication,mitotic cell cycle phase transition,positive regulation of mitotic cell cycle
ENSG00000134057,CCNB1,cyclin-dependent protein serine/threonine kinase activator activity,mitotic spindle organization,positive regulation of g2/m transition of mitotic cell cycle,cell division,regulation of mitotic cell cycle spindle assembly checkpoint,outer kinetochore localization
ENSG00000165494,PCF11,mrna 3'-end processing,rna polymerase ii complex binding,protein binding,co-transcriptional mrna 3'-end processing,mrna cleavage factor complex,nucleus
ENSG00000172409,CLP1,mrna 3'-end processing,trna splicing,atp-dependent polynucleotide 5'-hydroxyl-kinase activity,nucleoplasm localization,risc complex assembly,gene silencing
ENSG00000187079,TEAD1,dna binding,hippo signaling,transcriptional regulation,cell growth,positive regulation of transcription,protein-containing complex assembly
ENSG00000137693,YAP1,hippo signaling,transcriptional coactivator,cell proliferation,organ size control,nucleus localization,tissue homeostasis
ENSG00000074219,TEAD2,hippo signaling,dna-binding transcription factor activity,transcription coactivator binding,positive regulation of dna-templated transcription,regulation of transcription by rna polymerase ii,embryonic organ development
ENSG00000007866,TEAD3,transcriptional enhancer factor activity,dna-binding transcription factor activity,rna polymerase ii cis-regulatory region sequence-specific dna binding,hippo signaling,regulation of transcription by rna polymerase ii,positive regulation of transcription by rna polymerase ii
ENSG00000197905,TEAD4,hippo signaling pathway,dna-binding transcription factor activity,transcription regulator complex,positive regulation of dna-templated transcription,cell fate specification,rna polymerase ii cis-regulatory region sequence-specific dna binding
ENSG00000132964,CDK8,rna polymerase ii ctd heptapeptide repeat kinase activity,mediator complex,cyclin-dependent protein serine/threonine kinase activity,nucleoplasm,transcriptional regulation,cell cycle regulation
ENSG00000112237,CCNC,cyclin-dependent protein serine/threonine kinase regulator activity,negative regulation of notch signaling pathway,positive regulation of transcription,cell cycle g0 to g1 transition,transcriptional regulation,protein binding
ENSG00000101665,SMAD7,tgf-β signaling pathway regulation,negative regulation of cell growth,cell differentiation,inhibition of smad protein complex assembly,tumor suppressor function,oncogenic function.
ENSG00000157450,RNF111,ubiquitin ligase activity,sumo binding,tgf-β signaling pathway regulation,dna repair,protein degradation,cytoplasmic localization
ENSG00000284792,PTEN,phosphatase activity,pi3k/akt pathway regulation,tumor suppressor function,protein dephosphorylation,dna repair,lipid phosphatase activity
ENSG00000141510,TP53,dna-binding transcription factor,cell cycle arrest,apoptosis induction,dna repair,tumor suppressor function,transcriptional regulation
ENSG00000165699,TSC1,tuberous sclerosis complex subunit 1,mtor signaling inhibition,protein-folding chaperone binding,autophagy regulation,cell cycle control,tumor suppressor activity
ENSG00000103197,TSC2,gtpase activator activity,negative regulation of tor signaling,regulation of cell cycle,negative regulation of phosphatidylinositol 3-kinase/protein kinase b signal transduction,mtorc1 inhibition,protein complex assembly (tsc1-tsc2)
ENSG00000284194,SCO2,copper chaperone activity,mitochondrial inner membrane,respiratory electron transport chain,protein-disulfide reductase activity,metal ion binding,cytochrome c oxidase assembly
ENSG00000048392,RRM2B,ribonucleotide reductase activity,tp53 regulation,dna repair,cell cycle progression,mitochondrion localization,oxidative stress response
ENSG00000135423,GLS2,glutamine catabolic process,glutamate biosynthetic process,amino acid metabolic process,mitochondrial matrix localization,reactive oxygen species metabolic process,regulation of apoptotic process
ENSG00000146674,IGFBP3,insulin-like growth factor binding,regulation of insulin-like growth factor receptor signaling pathway,mapk cascade,negative regulation of cell population proliferation,apoptotic process,protein phosphorylation
ENSG00000141682,PMAIP1,apoptosis regulation,cytochrome c release,mitochondrial membrane permeability,dna damage response,cellular stress response,extrinsic apoptotic pathway
ENSG00000015475,BID,apoptotic signaling pathway regulation,extrinsic apoptotic signaling pathway,intrinsic apoptotic signaling pathway,mitochondrial membrane permeability,cytochrome c release,dna damage response
ENSG00000120471,TP53AIP1,apoptosis regulation,p53-dependent activity,mitochondrial localization,tumor suppression,cellular homeostasis,apoptotic process
ENSG00000197050,ZNF420,dna-binding transcription factor activity,rna polymerase ii cis-regulatory region sequence-specific dna binding,transcriptional repression,metal ion binding,regulation of dna-templated transcription,nucleus localization
ENSG00000115107,STEAP3,iron ion transport,redox reactions,apoptotic process,plasma membrane localization,ferric-chelate reductase activity,cupric reductase (nadh) activity
ENSG00000104765,BNIP3L,mitochondrial membrane permeability,regulation of mitophagy,cellular response to hypoxia,protein homodimerization activity,negative regulation of apoptotic process,defense response to virus
ENSG00000170855,TRIAP1,p53 binding,apoptosis inhibition,dna damage response,intrinsic apoptotic signaling,phospholipid transport,cellular response to uv
ENSG00000042286,AIFM2,ferroptosis suppression,oxidoreductase activity,mitochondrion localization,nad(p)h binding,ubiquinone metabolic process,regulation of apoptosis
ENSG00000164938,TP53INP1,cell cycle regulation,apoptosis,autophagy,dna damage repair,p53 interaction,cellular stress response
ENSG00000120868,APAF1,apoptotic protease activating factor 1 activity,apoptotic signaling pathway,intrinsic apoptotic signaling pathway,positive regulation of apoptotic process,interaction with cytochrome c,regulation by er stress
ENSG00000177595,PIDD1,endopeptidase activity,death receptor binding,nucleus localization,nf-kappab transcription factor activity,dna damage response,apoptotic signaling pathway
ENSG00000169372,CRADD,apoptosis signaling pathway,extrinsic apoptotic signaling pathway,positive regulation of apoptotic process,death domain binding,protease binding,dna damage response
ENSG00000091106,NLRC4,inflammasome assembly,pyroptosis,caspase activation,bacterial recognition,inflammatory response,innate immune response
ENSG00000138794,CASP6,intrinsic apoptotic signaling pathway,positive regulation of apoptosis,positive regulation of necroptosis,cysteine-type endopeptidase activity,protein maturation,innate immune response activation
ENSG00000003400,CASP10,cysteine-type endopeptidase activity,positive regulation of neuron apoptotic process,extrinsic apoptotic signaling pathway via death domain receptors,ubiquitin protein ligase binding,protein binding,death effector domain binding
ENSG00000104419,NDRG1,microtubule binding,cell population proliferation,hypoxia response,dna damage response,signal transduction,protein binding
ENSG00000281449,BCL2L14,protein binding,apoptotic process,regulation of apoptotic process,protein kinase binding,endomembrane system,cytosol
ENSG00000089685,BIRC5,cysteine-type endopeptidase inhibitor activity,microtubule binding,mitotic cell cycle regulation,chromosome segregation,positive regulation of mitotic cytokinesis,apoptotic process suppression
ENSG00000113916,BCL6,transcriptional repression,b cell differentiation,t helper 2 cell differentiation,immune system process,cell growth regulation,dna damage response
ENSG00000161642,ZNF385A,dna binding,p53 binding,mrna 3'-utr binding,positive regulation of dna damage response,regulation of translation,rna binding
ENSG00000116017,ARID3A,chromatin remodeling,dna binding,at-rich sequence specificity,transcriptional regulation,tumor suppressor silencing,oncogene activation
ENSG00000165891,E2F7,dna-binding transcription factor activity,transcriptional repression,cell cycle arrest,p53 class mediator resulting in cell cycle arrest,negative regulation of cell population proliferation,dna-templated transcription
ENSG00000129173,E2F8,transcriptional repression,dna-binding transcription factor activity,rna polymerase ii regulation,cell cycle control,angiogenesis,tumorigenesis
ENSG00000116717,GADD45A,dna repair,cell cycle regulation,apoptosis induction,negative regulation of kinase activity,dna damage response,positive regulation of mapk cascade
ENSG00000087586,AURKA,histone h3t6 kinase activity,microtubule cytoskeleton organization,spindle assembly,protein phosphorylation,centrosome localization,chromosome segregation
ENSG00000132646,PCNA,dna replication,dna repair,chromatin binding,protein complex binding,mismatch repair,translesion synthesis
ENSG00000087088,BAX,mitochondrial outer membrane permeabilization,cytochrome c release,caspase activation,apoptotic signaling pathway,programmed cell death,intrinsic apoptosis
ENSG00000175793,SFN,protein binding,phosphoprotein binding,regulation of cell cycle,protein kinase c inhibitor activity,apoptosis,cell adhesion
ENSG00000145632,PLK2,protein kinase activity,mitotic cell cycle,dna damage response,centrosome organization,cell migration,positive regulation of autophagy
ENSG00000173846,PLK3,serine/threonine-protein kinase activity,p53 binding,g2/m transition of mitotic cell cycle,dna damage response,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,apoptotic process
ENSG00000102760,RGCC,r-smad binding,protein kinase activator activity,positive regulation of cell cycle,negative regulation of mitotic cell cycle phase transition,regulation of extracellular matrix constituent secretion,epithelial to mesenchymal transition
ENSG00000118495,PLAGL1,dna binding,rna polymerase ii transcription regulatory region sequence-specific dna binding,transcriptional activator activity,transcriptional repressor activity,positive regulation of transcription by rna polymerase ii,negative regulation of transcription by rna polymerase ii
ENSG00000115966,ATF2,camp response element binding,dna-binding transcription factor activity,histone acetyltransferase activity,p38mapk cascade,jnk cascade,transcriptional regulation
ENSG00000177606,JUN,transcription factor binding,dna-binding,ap-1 site binding,cell cycle regulation,apoptosis regulation,camp response element binding
ENSG00000170345,FOS,dna-binding transcription factor activity,regulation of gene expression,cellular response to growth factors,proliferation,apoptosis,tumor progression
ENSG00000122512,PMS2,dna mismatch repair,endonuclease activity,mutsalpha complex binding,chromatin looping,atp-dependent dna damage sensor activity,nucleoplasm localization
ENSG00000076242,MLH1,dna mismatch repair,mismatched dna binding,atp-dependent dna damage sensor activity,mutlalpha complex binding,protein binding,chromosome segregation
ENSG00000158169,FANCC,dna repair,interstrand cross-link repair,chromatin remodeling,oxidative stress response,protein binding,fanconi anemia nuclear complex assembly
ENSG00000134574,DDB2,dna binding,protein ubiquitination,nucleotide-excision repair,uv-damage excision repair,protein polyubiquitination,damaged dna binding
ENSG00000057657,PRDM1,transcriptional repression,dna-binding,developmental regulation,cell fate commitment,immune response modulation,tumor suppressor gene silencing
ENSG00000135679,MDM2,ubiquitin ligase activity,p53 binding,dna damage response,protein degradation,cell cycle regulation,tumor suppressor protein
ENSG00000198625,MDM4,ubiquitin-protein transferase activity,negative regulation of protein catabolic process,dna damage response,nucleoplasm localization,regulation of cell cycle,transcription repressor complex
ENSG00000113328,CCNG1,cyclin-dependent protein serine/threonine kinase regulator activity,dna damage checkpoint signaling,cell division control,negative regulation of apoptotic process,g1/s transition,mitotic g2 phase
ENSG00000064393,HIPK2,histone kinase activity,dna damage response,transcriptional regulation,smad protein signal transduction,cell cycle control,apoptosis
ENSG00000127445,PIN1,peptidyl-prolyl cis-trans isomerase activity,wnt signaling pathway,protein phosphorylation,protein stability,cell cycle regulation,positive regulation of transcription
ENSG00000163349,HIPK1,histone kinase activity,cell population proliferation,dna damage response,apoptosis regulation,chromatin remodeling,p53 pathway
ENSG00000149136,SSRP1,nucleosome binding,chromatin remodeling,dna replication,dna repair,regulation of gene expression,nucleosome disassembly
ENSG00000092201,SUPT16H,nucleosome assembly,transcription elongation,dna repair,rna binding,positive regulation of transcription,nucleoplasm localization
ENSG00000101266,CSNK2A1,histone kinase activity,dna damage response,apoptotic signaling pathway,protein complex localization,chromatin remodeling,cell cycle regulation
ENSG00000070770,CSNK2A2,histone kinase activity,wnt signaling pathway,dna damage response,regulation of cell cycle,protein kinase activity,chromatin remodeling
ENSG00000088325,TPX2,microtubule nucleation,mitotic spindle assembly,protein kinase binding,spindle organization,protein binding,cell division
ENSG00000188976,NOC2L,nucleosome binding,transcriptional corepressor activity,dna-binding transcription factor binding,negative regulation of apoptotic signaling pathway,apoptotic process,ribosomal large subunit biogenesis
ENSG00000176749,CDK5R1,microtubule cytoskeleton organization,synaptic vesicle cycle regulation,neuron differentiation,protein targeting to membrane,ephrin receptor signaling pathway,positive regulation of protein kinase activity
ENSG00000164885,CDK5,histone kinase activity,microtubule cytoskeleton organization,actin cytoskeleton organization,protein serine/threonine kinase activity,p53 binding,synaptic vesicle endocytosis
ENSG00000152192,POU4F1,dna-binding transcription factor activity,neuron differentiation,apoptotic process regulation,cell cycle regulation,negative regulation of neuron apoptotic process,synapse assembly
ENSG00000151615,POU4F2,dna-binding transcription factor activity,rna polymerase ii-specific,retina development,axon guidance,heart development,cellular response to stimulus
ENSG00000172530,BANP,dna binding,positive regulation of dna-templated transcription,chromatin organization,protein localization to nucleus,nucleoplasm,nuclear body
ENSG00000025293,PHF20,dna binding,positive regulation of transcription,chromatin organization,metal ion binding,protein binding,mll1 complex
ENSG00000185513,L3MBTL1,histone methyl-lysine binding,chromatin organization,regulation of dna-templated transcription,heterochromatin formation,negative regulation of transcription,nucleosome binding
ENSG00000238134,EHMT2,histone h3k9 methylation,chromatin organization,transcriptional repression,h3k27 methylation,dna replication,spermatid development
ENSG00000181090,EHMT1,histone h3k9 methylation,histone h3k27 methylation,chromatin organization,transcriptional repression,p53 binding,facultative heterochromatin formation
ENSG00000137203,TFAP2A,transcription factor activity,dna binding,cell differentiation,proliferation regulation,apoptosis regulation,developmental processes
ENSG00000124795,DEK,dna binding,histone binding,protein binding,rna binding,double-strand break repair via nonhomologous end joining,transcription by rna polymerase ii
ENSG00000087510,TFAP2C,transcription factor activity,dna-binding,regulation of gene expression,cell signaling,transcriptional regulation,cell cycle control
ENSG00000186153,WWOX,apoptosis regulation,p53 signaling,wnt signaling pathway modulation,tumor suppressor function,oxidoreductase activity,transcription coactivator activity
ENSG00000008196,TFAP2B,sequence-specific dna binding,transcriptional regulation,cell proliferation,apoptosis,insulin secretion,bmp signaling pathway
ENSG00000127337,YEATS4,histone acetylation binding,chromatin remodeling,dna-templated transcription,double-strand break repair via homologous recombination,regulation of apoptosis,protein binding
ENSG00000091831,ESR1,estrogen receptor signaling pathway,dna-binding transcription factor activity,nuclear estrogen receptor activity,steroid hormone receptor signaling pathway,epithelial cell development,protein localization to chromatin
ENSG00000156802,ATAD2,chromatin remodeling,cohesin loading,transcriptional regulation,genome instability,abnormal cellular proliferation,nucleosome assembly
ENSG00000112715,VEGFA,vascular endothelial growth factor receptor binding,positive regulation of cell migration,blood vessel development,induction of positive chemotaxis,regulation of hematopoietic progenitor cell differentiation,angiogenesis
ENSG00000163235,TGFA,epidermal growth factor receptor binding,receptor ligand activity,positive regulation of cell division,mapk cascade activation,angiogenesis,cell surface receptor signaling pathway
ENSG00000124762,CDKN1A,cell cycle regulation,dna damage response,negative regulation of cell growth,apoptosis,senescence,tumor suppression
ENSG00000159216,RUNX1,dna-binding transcription factor activity,sequence-specific double-stranded dna binding,positive regulation of angiogenesis,hematopoiesis,regulation of cell differentiation,transcription cis-regulatory region sequence-specific dna binding
ENSG00000078900,TP73,dna-binding transcription factor activity,regulation of gene expression,apoptotic process,dna damage response,protein tetramerization,transcription cis-regulatory region binding
ENSG00000179588,ZFPM1,transcriptional repression,dna binding,protein binding,cell differentiation,negative regulation of interleukin-4 production,hematopoiesis
ENSG00000102145,GATA1,cell differentiation,dna-binding transcription factor activity,regulation of cell population proliferation,transcription cis-regulatory region binding,negative regulation of cell population proliferation,sequence-specific double-stranded dna binding
ENSG00000143387,CTSK,cysteine-type endopeptidase activity,collagen catabolic process,extracellular matrix disassembly,apoptotic process,bone resorption,proteolysis
ENSG00000197641,SERPINB13,serine-type endopeptidase inhibitor activity,lysosomal lumen localization,negative regulation of keratinocyte apoptotic process,regulation of proteolysis,cytoplasm localization,protease binding
ENSG00000110092,CCND1,cyclin-dependent protein serine/threonine kinase activator activity,protein binding,cell cycle regulation,g1/s transition,dna damage response,positive regulation of cell proliferation
ENSG00000135446,CDK4,cyclin binding,kinase activity,g1/s transition,g2/m transition,cell cycle regulation,protein phosphorylation
ENSG00000173153,ESRRA,estrogen response element binding,dna binding,nuclear receptor activity,regulation of dna-templated transcription,steroid hormone receptor signaling pathway,transcription factor activity
ENSG00000109819,PPARGC1A,mitochondrial function,energy metabolism,circadian rhythm regulation,oxidative stress response,transcriptional coactivation,nuclear receptor binding
ENSG00000122691,TWIST1,dna-binding transcription factor activity,cellular response to growth factor stimulus,positive regulation of cell migration,transcription coregulator binding,bone development,embryonic cranial skeleton morphogenesis
ENSG00000124813,RUNX2,dna-binding transcription factor activity,regulation of gene expression,chromatin binding,positive regulation of cell population proliferation,osteoblast differentiation,bone mineralization
ENSG00000109705,NKX3-2,transcriptional regulation,cell differentiation,apoptosis regulation,dna binding,developmental processes,organ development
ENSG00000120149,MSX2,dna-binding transcription factor activity,bmp signaling pathway,regulation of dna-templated transcription,negative regulation of cell population proliferation,positive regulation of osteoblast differentiation,regulation of apoptotic process
ENSG00000141646,SMAD4,smad binding,transcription factor activity,negative regulation of cell growth,epithelial to mesenchymal transition,dna-binding transcription activator activity,protein-containing complex binding
ENSG00000170365,SMAD1,transforming growth factor beta receptor signaling pathway,cell proliferation,cellular response to organic cyclic compound,dna-templated transcription,regulation of gene expression,osteoblast differentiation
ENSG00000020633,RUNX3,transcriptional regulation,dna binding,cell cycle control,t cell differentiation,tumor suppression,immune response regulation
ENSG00000166949,SMAD3,transforming growth factor beta signaling,dna-binding transcription factor activity,epithelial to mesenchymal transition,apoptotic signaling pathway,cellular response to transforming growth factor beta stimulus,smad protein signal transduction
ENSG00000198176,TFDP1,dna-binding transcription factor activity,regulation of dna-templated transcription,positive regulation of g1/s transition of mitotic cell cycle,cell cycle regulation,chromatin binding,transcription regulator complex
