ENSG00000177885,GRB2,egfr binding,mapk cascade regulation,actin cytoskeleton organization,immune evasion,protein-macromolecule adaptor activity,signal transduction
ENSG00000109458,GAB1,signaling adaptor activity,protein binding,insulin receptor signaling pathway,epidermal growth factor receptor signaling pathway,positive regulation of angiogenesis,cell-cell junction
ENSG00000146648,EGFR,receptor tyrosine kinase activity,egf binding,mapk/erk pathway regulation,plasma membrane localization,none,none
ENSG00000138798,EGF,epidermal growth factor receptor binding,growth factor activity,positive regulation of cell proliferation,angiogenesis,epithelial tube formation,regulation of receptor signaling pathway via jak-stat
ENSG00000121879,PIK3CA,histone kinase activity,insulin-like growth factor signaling,glucose metabolism,negative regulation of macroautophagy,protein serine/threonine kinase activity,phosphatidylinositol 3-kinase activity
ENSG00000145675,PIK3R1,phosphatidylinositol 3-kinase/protein kinase b signal transduction,insulin receptor signaling pathway,positive regulation of tumor necrosis factor production,interleukin-18-mediated signaling pathway,cellular response to insulin stimulus,positive regulation of filopodium assembly
ENSG00000197122,SRC,tyrosine kinase activity,cell migration,apoptosis evasion,signal transduction,tumor growth,cellular adhesion
ENSG00000089159,PXN,focal adhesion,cell migration,signal transduction,vinculin binding,growth factor receptor signaling,stress fiber assembly
ENSG00000137392,CLPS,lipase binding,enzyme activator activity,lipid metabolic process,lipid catabolic process,response to bacterium,none
ENSG00000175535,PNLIP,lipid catabolic process,retinol metabolic process,all-trans-retinol forming activity,hydrolase activity,extracellular space localization,triacylglycerol lipase activity
ENSG00000078369,GNB1,heterotrimeric g protein complex,gtpase activity,g protein-coupled receptor signaling pathway,cellular population proliferation,signal transduction,cellular response to stimuli
ENSG00000127928,GNGT1,signal transduction,g protein-coupled receptor signaling pathway,hypoxia response,protein binding,gtpase activity,phototransduction
ENSG00000198515,CNGA1,intracellular cgmp-activated cation channel activity,intracellular camp-activated cation channel activity,calcium ion transport,sodium ion transmembrane transport,protein binding,plasma membrane localization
ENSG00000070729,CNGB1,cyclic nucleotide-gated channel activity,calcium ion transport,g protein-coupled receptor signaling pathway,membrane depolarization,sensory perception of smell,phototransduction
ENSG00000257365,FNTB,protein farnesyltransferase activity,protein prenyltransferase activity,lipid metabolic process,cell growth,signal transduction,microtubule associated complex
ENSG00000168522,FNTA,protein farnesyltransferase activity,caax-protein geranylgeranyltransferase activity,transforming growth factor beta receptor signaling pathway,microtubule binding,neuromuscular junction development,prenylation
ENSG00000113522,RAD50,dna binding,double-strand break repair,homologous recombination,telomere maintenance,atpase activity,nucleus localization
ENSG00000020922,MRE11,dna endonuclease activity,homologous recombination,double-strand break repair,dna binding,cell cycle checkpoint,exonuclease activity
ENSG00000182481,KPNA2,nuclear import signal receptor activity,protein binding,regulation of dna recombination,dna metabolic process,positive regulation of type i interferon production,nls-dependent protein nuclear import complex
ENSG00000104320,NBN,double-strand break repair via homologous recombination,telomere maintenance,dna damage response,mre11 complex,genomic instability,protein binding
ENSG00000172977,KAT5,histone acetyltransferase activity,dna repair,cell cycle regulation,cellular response to glucose stimulus,transcriptional activation,chromatin remodeling
ENSG00000149311,ATM,dna binding,protein kinase activity,histone h2axs139 kinase activity,positive regulation of dna damage response,telomere maintenance,cellular response to ionizing radiation
ENSG00000009954,BAZ1B,histone kinase activity,chromatin remodeling,dna damage response,transcription regulation,nucleosome structure,positive regulation of transcription
ENSG00000153147,SMARCA5,chromatin remodeling,dna repair,transcription regulation,heterochromatin formation,dna replication,gene expression modulation
ENSG00000103275,UBE2I,sumo conjugating enzyme activity,protein sumoylation,transcription factor binding,dna-templated transcription regulation,positive regulation of cell migration,chromosome segregation
ENSG00000116030,SUMO1,protein sumoylation,dna repair,negative regulation of transcription factor activity,protein stability,cellular response to stress,transcriptional regulation
ENSG00000169139,UBE2V2,protein k63-linked ubiquitination,dna double-strand break repair,positive regulation of protein k63-linked ubiquitination,ubiquitin conjugating enzyme complex,nucleoplasm localization,extracellular exosome localization
ENSG00000177889,UBE2N,ubiquitin conjugating enzyme activity,dna double-strand break repair,postreplication repair,nf-κb signaling,torc1 signaling,protein k63-linked ubiquitination
ENSG00000138376,BARD1,dna repair,ubiquitin ligase activity,histone modification,homologous recombination,cell cycle regulation,apoptosis
ENSG00000012048,BRCA1,dna damage binding,homologous recombination,double-strand break repair,transcription coactivator activity,p53 binding,ubiquitin protein ligase binding
ENSG00000188612,SUMO2,ubiquitin-protein ligase binding,protein sumoylation,positive regulation of transcription by rna polymerase ii,proteasomal ubiquitin-dependent process,nucleoplasm localization,protein tag activity
ENSG00000225589,MDC1,dna damage response,chromatin organization,double-strand break repair,protein localization to site of double-strand break,histone reader activity,dna replication checkpoint signaling
ENSG00000128731,HERC2,ubiquitin ligase activity,dna damage response,notch signaling regulation,protein ubiquitination,sumo binding,transferase activity
ENSG00000164053,ATRIP,dna repair,double-strand break repair,dna damage checkpoint signaling,protein binding,k63-linked polyubiquitin modification,nucleoplasm localization
ENSG00000175054,ATR,dna damage response,replication fork processing,telomere maintenance,cell cycle checkpoint,protein kinase activity,histone kinase activity
ENSG00000111602,TIMELESS,dna repair,homologous recombination,replication fork protection,genomic stability,cell cycle regulation,response to genotoxic stress
ENSG00000075131,TIPIN,dna replication checkpoint signaling,mitotic intra-s dna damage checkpoint signaling,dna damage response,positive regulation of cell population proliferation,chromatin localization,nucleoplasm localization
ENSG00000163605,PPP4R2,protein phosphatase regulator activity,chromatin,double-strand break repair via homologous recombination,rna splicing,protein binding,mrna processing
ENSG00000149923,PPP4C,serine/threonine-protein phosphatase activity,double-strand break repair via homologous recombination,chromatin remodeling,regulation of transcription by rna polymerase ii,cytoplasm localization,nucleus localization
ENSG00000108384,RAD51C,dna repair,homologous recombination,double-strand break repair,brca2 interaction,genomic instability,mitotic cell cycle regulation
ENSG00000126215,XRCC3,dna damage sensor activity,homologous recombination,double-strand break repair,protein binding,interstrand cross-link repair,centrosome duplication
ENSG00000197774,EME2,crossover junction dna endonuclease activity,dna repair,double-strand break repair,mitotic intra-s dna damage checkpoint signaling,resolution of meiotic recombination intermediates,nuclease activity
ENSG00000172732,MUS81,nuclease activity,double-strand break repair,dna binding,resolution of meiotic recombination intermediates,response to intra-s dna damage checkpoint signaling,mitotic intra-s dna damage checkpoint signaling
ENSG00000154920,EME1,dna endonuclease activity,double-strand break repair,mitotic intra-s dna damage checkpoint signaling,holliday junction resolvase complex,replication fork processing,chromatin
ENSG00000139618,BRCA2,dna damage response,double-strand break repair,homologous recombination,chromatin remodeling,centrosome duplication,cell cycle regulation
ENSG00000051180,RAD51,homologous recombination,dna damage response,double-strand break repair,telomere maintenance,single-stranded dna binding,dna strand invasion
ENSG00000175595,ERCC4,dna repair,telomere maintenance,uv protection,endonuclease activity,cellular response to stress,nucleotide-excision repair
ENSG00000012061,ERCC1,nucleotide excision repair,dna damage binding,double-strand break repair,telomere regulation,uv protection,genomic stability
ENSG00000073050,XRCC1,dna repair,single-strand break repair,base excision repair,non-homologous end joining,oxidized dna binding,damaged dna binding
ENSG00000005156,LIG3,dna ligase activity,double-strand break repair,homologous recombination,v(d)j recombination,dna replication,cell division
ENSG00000196419,XRCC6,double-strand break repair,dna binding,cellular response to radiation,scaffold protein binding,nhej pathway,dna ligation
ENSG00000079246,XRCC5,dna binding,double-strand break repair,cellular response to ionizing radiation,nonhomologous end joining,telomere maintenance,dna repair
ENSG00000152422,XRCC4,dna ligase activity,double-strand break repair,nonhomologous end joining,protein binding,dna binding,nucleus localization
ENSG00000174405,LIG4,dna ligase activity,double-strand break repair,non-homologous end joining,genomic stability,ionizing radiation response,dna repair
ENSG00000049860,HEXB,lysosomal function,glycosaminoglycan metabolic process,ganglioside catabolic process,hydrolase activity,glycosphingolipid metabolic process,hexosaminidase activity
ENSG00000213614,HEXA,lysosomal function,glycosphingolipid metabolism,glycosaminoglycan catabolism,hydrolase activity,neurodegeneration,cellular waste management
ENSG00000151348,EXT2,heparan sulfate biosynthesis,glycosyltransferase activity,protein glycosylation,cellular response to growth factors,extracellular matrix organization,tumor microenvironment interaction
ENSG00000182197,EXT1,heparan sulfate synthesis,cell adhesion,cell migration,fibroblast growth factor signaling,developmental processes,tumor progression
ENSG00000115904,SOS1,ras/rac gef activity,receptor tyrosine kinase binding,signal transduction,epidermal growth factor receptor signaling pathway,fibroblast growth factor receptor signaling pathway,cell proliferation regulation
ENSG00000170312,CDK1,cyclin binding,protein kinase activity,positive regulation of g2/m transition,mitotic cell cycle phase transition,regulation of attachment of mitotic spindle microtubules to kinetochore,dna repair
ENSG00000134057,CCNB1,cyclin-dependent protein serine/threonine kinase activator activity,mitotic spindle organization,positive regulation of g2/m transition of mitotic cell cycle,g2/m transition of mitotic cell cycle,cell division,regulation of mitotic cell cycle spindle assembly checkpoint
ENSG00000165494,PCF11,mrna 3'-end processing,co-transcriptional regulation,rna polymerase ii complex binding,cytoplasmic localization,nuclear localization,mitochondrial localization
ENSG00000172409,CLP1,mrna 3'-end processing,global gene silencing by mrna cleavage,risc complex assembly,trna-intron endonuclease complex,nucleoplasm localization,cellular component
ENSG00000187079,TEAD1,dna binding,rna polymerase ii cis-regulatory region sequence-specific dna binding,hippo signaling,positive regulation of cell growth,protein binding,regulation of dna-templated transcription
ENSG00000137693,YAP1,transcriptional coactivator,tead interaction,cell proliferation,cell survival,hippo signaling,nuclear localization
ENSG00000074219,TEAD2,dna-binding transcription factor activity,hippo signaling,regulation of dna-templated transcription,positive regulation of transcription by rna polymerase ii,mesenchyme development,embryonic organ development
ENSG00000007866,TEAD3,transcriptional regulation,hippo signaling,dna binding,rna polymerase ii-specific activity,embryonic organ development,positive regulation of transcription
ENSG00000197905,TEAD4,dna-binding transcription factor activity,rna polymerase ii cis-regulatory region sequence-specific dna binding,hippo signaling,regulation of dna-templated transcription,positive regulation of transcription by rna polymerase ii,trophectodermal cell fate commitment
ENSG00000132964,CDK8,rna polymerase ii ctd heptapeptide repeat kinase activity,protein serine/threonine kinase activity,transcriptional regulation,cell cycle control,mediator complex,cyclin-dependent protein serine/threonine kinase activity
ENSG00000112237,CCNC,cyclin-dependent kinase regulator activity,transcriptional regulation,g0 to g1 transition,notch signaling pathway regulation,cell cycle progression,nucleoplasm localization
ENSG00000101665,SMAD7,tgf-β signaling regulation,negative regulator of tgf-β pathway,epithelial-mesenchymal transition(emt),cellular adhesion,tumor suppression,cancer metastasis
ENSG00000157450,RNF111,ubiquitin ligase activity,protein ubiquitination,dna repair,smad binding,tgf-β signaling regulation,tumor progression
ENSG00000284792,PTEN,phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase activity,protein tyrosine phosphatase activity,negative regulation of g1/s transition of mitotic cell cycle,protein dephosphorylation
ENSG00000141510,TP53,dna binding transcription factor activity,transcriptional regulation,cell cycle arrest,apoptosis induction,tumor suppressor function,dna damage response
ENSG00000165699,TSC1,negative regulation of tor signaling,gtpase-activating protein activity,mtorc1 pathway regulation,protein folding chaperone binding,cellular stress response,cytoskeletal organization
ENSG00000103197,TSC2,gtpase activator activity,negative regulation of mtor signaling,regulation of autophagy,wnt signaling pathway regulation,endocytosis,cell cycle regulation
ENSG00000284194,SCO2,mitochondrial cytochrome c oxidase assembly,copper ion binding,protein-disulfide reductase activity,respiratory electron transport chain,cellular respiration,intracellular copper ion homeostasis
ENSG00000048392,RRM2B,ribonucleotide reductase activity,protein binding,oxidoreductase activity,positive regulation of g2/m transition of mitotic cell cycle,dna repair,response to oxidative stress
ENSG00000135423,GLS2,glutaminase activity,glutamine catabolic process,amino acid metabolic process,mitochondrial matrix localization,regulation of apoptotic process,reactive oxygen species metabolic process
ENSG00000146674,IGFBP3,insulin-like growth factor binding,negative regulation of cell proliferation,apoptosis induction,extracellular localization,regulation of igf receptor signaling,protein tyrosine phosphatase activator activity
ENSG00000141682,PMAIP1,apoptosis regulator,cytochrome c release,dna damage response,hypoxia response,intrinsic apoptotic signaling,extrinsic apoptotic signaling
ENSG00000015475,BID,apoptotic signaling pathway,mitochondrial membrane permeabilization,cytochrome c release,death receptor binding,ubiquitin protein ligase binding,extrinsic apoptotic signaling pathway
ENSG00000120471,TP53AIP1,apoptotic process,mitochondrial matrix localization,tp53 regulation,cell death induction,tumor suppression,cancer development
ENSG00000197050,ZNF420,dna-binding transcription factor activity,transcriptional repression,rna polymerase ii cis-regulatory region sequence-specific dna binding,metal ion binding,nucleus localization,bladder urothelial carcinoma
ENSG00000115107,STEAP3,iron ion transport,protein secretion,copper ion import,ferric-chelate reductase (nadph) activity,apoptotic process,plasma membrane localization
ENSG00000104765,BNIP3L,mitochondrial membrane permeabilization,mitophagy regulation,apoptosis regulation,programmed cell death,cellular response to hypoxia,protein targeting to mitochondrion
ENSG00000170855,TRIAP1,p53 binding,apoptosis,dna damage response,phospholipid transport,negative regulation of apoptotic process,mitochondrion
ENSG00000042286,AIFM2,ferroptosis suppression,oxidoreductase activity,mitochondrial function,dna binding,regulation of apoptotic process,ubiquinone metabolism
ENSG00000164938,TP53INP1,tumor suppressor activity,cell cycle regulation,autophagic cell death,apoptosis,oxidative stress response,dna damage response
ENSG00000120868,APAF1,apoptotic signaling pathway,intrinsic apoptotic signaling pathway,apoptotic process,regulation of apoptotic process,caspase activation,protein binding
ENSG00000177595,PIDD1,apoptotic signaling pathway,dna damage response,positive regulation of apoptotic process,extrinsic apoptotic signaling pathway,nf-kappab transcription factor activity,death receptor binding
ENSG00000169372,CRADD,apoptotic process,extrinsic apoptotic signaling pathway via death domain receptors,dna damage response,cellular response to mechanical stimulus,protein binding,positive regulation of apoptotic process
ENSG00000091106,NLRC4,inflammasome assembly,caspase-1 activation,interleukin-1β production,bacterial recognition,pyroptosis,innate immune response
ENSG00000138794,CASP6,cysteine-type endopeptidase activity,apoptotic process,positive regulation of apoptotic process,regulation of programmed cell death,intrinsic apoptotic signaling pathway by p53 class mediator,cellular response to staurosporine
ENSG00000003400,CASP10,extrinsic apoptotic signaling pathway,cysteine-type endopeptidase activity,death receptor binding,tumor cell proliferation,immune evasion,apoptotic process regulation
ENSG00000104419,NDRG1,microtubule binding,gamma-tubulin binding,negative regulation of cell population proliferation,cytoskeletal organization,dna damage response,signal transduction
ENSG00000281449,BCL2L14,apoptotic process,regulation of apoptotic process,protein kinase binding,protein binding,cytosol,endomembrane system
ENSG00000089685,BIRC5,apoptotic process,cysteine-type endopeptidase inhibitor activity,microtubule binding,spindle organization,chromosome segregation,cell division
ENSG00000113916,BCL6,negative regulation of cell growth,b cell differentiation,dna damage response,negative regulation of transcription by rna polymerase ii,sequence-specific double-stranded dna binding,immune system process
ENSG00000161642,ZNF385A,dna damage response,apoptotic process,p53 binding,rna binding,transcriptional regulation,cell cycle control
ENSG00000116017,ARID3A,chromatin binding,transcription coregulator activity,dna binding,regulation of dna-templated transcription,positive regulation of transcription,membrane raft localization
ENSG00000165891,E2F7,transcriptional repression,cell cycle regulation,dna damage response,angiogenesis,tumor suppression,negative regulation of proliferation
ENSG00000129173,E2F8,dna-binding transcription repressor activity,negative regulation of transcription by rna polymerase ii,cell cycle comprising mitosis without cytokinesis,positive regulation of dna endoreduplication,placenta development,transcription regulator complex
ENSG00000116717,GADD45A,dna damage response,apoptotic process,p38mapk cascade,cell cycle regulation,angiogenesis,inflammation
ENSG00000087586,AURKA,mitotic cell cycle regulation,centrosome amplification,histone kinase activity,protein phosphorylation,chromosome segregation,microtubule dynamics
ENSG00000132646,PCNA,dna polymerase processivity factor activity,dna replication,mismatch repair,chromatin binding,protein-containing complex binding,damaged dna binding
ENSG00000087088,BAX,pro-apoptotic protein,mitochondrial outer membrane permeabilization,cytochrome c release,caspase activation,intrinsic apoptotic signaling,programmed cell death
ENSG00000175793,SFN,protein binding,phosphoprotein binding,phosphoserine residue binding,regulation of cell cycle,apoptosis,cell-cell adhesion
ENSG00000145632,PLK2,protein kinase activity,mitotic cell cycle,dna damage response,angiogenesis,ras protein signal transduction,nf-kappab signaling
ENSG00000173846,PLK3,protein serine/threonine kinase activity,p53 binding,dna damage response,regulation of cell cycle process,golgi disassembly,cytoplasmic microtubule organization
ENSG00000102760,RGCC,r-smad binding,protein kinase activator activity,regulation of cell cycle,positive regulation of dna-binding transcription factor activity,negative regulation of angiogenesis,positive regulation of epithelial to mesenchymal transition
ENSG00000118495,PLAGL1,dna-binding transcription activator activity,dna-binding transcription repressor activity,nucleoplasm localization,regulation of transcription by rna polymerase ii,apoptotic process,cell cycle regulation
ENSG00000115966,ATF2,dna-binding transcription factor activity,camp response element binding,rna polymerase ii transcription regulatory region sequence-specific dna binding,positive regulation of transcription by rna polymerase ii,p38mapk cascade,jnk cascade
ENSG00000177606,JUN,transcription factor activity,dna binding,rna polymerase ii interaction,smad protein signal transduction,cell cycle regulation,apoptosis regulation
ENSG00000170345,FOS,transcription factor activity,dna-binding,gene expression regulation,cellular proliferation,response to growth factors,inflammatory response
ENSG00000122512,PMS2,mismatch repair,dna damage response,dna binding,atp-dependent dna damage sensor activity,mutlalpha complex,endonuclease activity
ENSG00000076242,MLH1,dna mismatch repair,homologous chromosome pairing,reciprocal meiotic recombination,mismatch repair complex binding,double-strand break repair via nonhomologous end joining,atp-dependent dna damage sensor activity
ENSG00000158169,FANCC,dna repair,interstrand cross-link repair,protein binding,chromatin,nucleoplasm,fanconi anemia nuclear complex
ENSG00000134574,DDB2,dna damage binding,nucleotide-excision repair,uv damage excision repair,protein ubiquitination,protein-containing complex binding,ubiquitin-protein transferase activity
ENSG00000057657,PRDM1,dna-binding transcription factor activity,histone methyltransferase binding,negative regulation of transcription by rna polymerase ii,regulation of gene expression,cell fate commitment,adaptive immune response
ENSG00000135679,MDM2,p53 binding,ubiquitin-protein transferase activity,regulation of cell cycle,dna damage response,protein ubiquitination,negative regulation of gene expression
ENSG00000198625,MDM4,ubiquitin-protein transferase activity,p53 regulator,negative regulation of apoptosis,dna damage response,protein catabolic process regulation,nucleoplasm localization
ENSG00000113328,CCNG1,cyclin-dependent protein serine/threonine kinase regulator activity,g2/m transition of mitotic cell cycle,regulation of apoptotic process,mitotic g2 dna damage checkpoint signaling,cell division,dna replication
ENSG00000064393,HIPK2,histone kinase activity,transcriptional regulation,dna damage response,smad protein signaling,apoptosis,chromatin remodeling
ENSG00000127445,PIN1,peptidyl-prolyl cis-trans isomerase activity,protein stability regulation,wnt/β-catenin pathway signaling,tgf-β signaling regulation,mapk pathway modulation,oncoprotein binding
ENSG00000163349,HIPK1,histone kinase activity,apoptotic signaling pathway,dna damage response,cell proliferation,angiogenesis,transcriptional regulation
ENSG00000149136,SSRP1,nucleosome assembly,chromatin organization,dna repair,dna replication,protein binding,histone binding
ENSG00000092201,SUPT16H,nucleosome assembly,transcription elongation by rna polymerase ii,dna repair,nucleosome disassembly,positive regulation of transcription,chromatin remodeling
ENSG00000101266,CSNK2A1,casein kinase 2 activity,histone kinase activity,wnt signaling pathway,dna damage response,cell cycle regulation,protein phosphorylation
ENSG00000070770,CSNK2A2,casein kinase ii activity,histone kinase activity,cell cycle regulation,dna damage response,apoptosis regulation,wnt signaling pathway
ENSG00000088325,TPX2,mitotic spindle organization,microtubule nucleation,protein kinase binding,molecular adaptor activity,cell division,apoptotic process
ENSG00000188976,NOC2L,nucleosome binding,rna binding,chromatin binding,transcription corepressor activity,negative regulation of apoptosis,ribosomal large subunit biogenesis
ENSG00000176749,CDK5R1,microtubule cytoskeleton organization,synaptic vesicle cycle regulation,neuron projection development,cyclin-dependent protein serine/threonine kinase activator activity,protein kinase binding,actin cytoskeleton organization
ENSG00000164885,CDK5,cyclin-dependent kinase activity,histone kinase activity,tau protein kinase activity,protein serine/threonine kinase activity,neuron projection localization,erbb receptor binding
ENSG00000152192,POU4F1,dna-binding transcription factor activity,regulation of cell cycle,neuron differentiation,transcriptional regulation,cell proliferation,apoptosis regulation
ENSG00000151615,POU4F2,dna-binding transcription factor activity,rna polymerase ii cis-regulatory region sequence-specific dna binding,cellular response to insulin stimulus,positive regulation of cell differentiation,regulation of gene expression,none
ENSG00000172530,BANP,dna binding,protein binding,positive regulation of dna-templated transcription,chromatin organization,nucleoplasm localization,protein catabolic process
ENSG00000025293,PHF20,dna-binding,metal ion binding,transcriptional regulation,chromatin organization,histone acetyltransferase complex,nuclear localization
ENSG00000185513,L3MBTL1,histone methylation binding,heterochromatin formation,chromatin organization,regulation of dna-templated transcription,nucleosome binding,protein binding
ENSG00000238134,EHMT2,histone h3k9 methylation,histone h3k27 methylation,dna methylation,chromatin organization,transcriptional regulation,p53 binding
ENSG00000181090,EHMT1,histone h3k9 methylation,chromatin organization,gene silencing,facultative heterochromatin formation,transcriptional repression,p53 binding
ENSG00000137203,TFAP2A,dna-binding transcription factor activity,transcription cis-regulatory region sequence-specific dna binding,negative regulation of cell population proliferation,regulation of apoptotic process,embryonic development,bone morphogenesis
ENSG00000124795,DEK,dna binding,histone binding,rna binding,regulation of double-strand break repair,transcription regulation,chromatin organization
ENSG00000087510,TFAP2C,dna-binding transcription factor activity,regulation of dna-templated transcription,cell-cell signaling,epithelial development,negative regulation of gene expression,bladder urothelial carcinoma
ENSG00000186153,WWOX,apoptosis regulation,wnt signaling pathway modulation,transcriptional coactivator activity,oxidoreductase activity,tumor suppressor function,protein binding
ENSG00000008196,TFAP2B,dna-binding transcription factor activity,regulation of transcription by rna polymerase ii,positive regulation of cell population proliferation,negative regulation of cell population proliferation,glucose metabolic process,regulation of bmp signaling pathway
ENSG00000127337,YEATS4,histone acetylation,chromatin remodeling,dna-templated transcription,homologous recombination,cell cycle regulation,apoptotic process
ENSG00000091831,ESR1,estrogen receptor activity,dna-binding transcription factor activity,steroid hormone signaling pathway,positive regulation of gene expression,epithelial cell development,nuclear localization
ENSG00000156802,ATAD2,atp-dependent h3-h4 histone complex chaperone activity,chromatin extrusion motor activity,nucleosome assembly,transcription initiation-coupled chromatin remodeling,positive regulation of dna-templated transcription,cohesin loader activity
ENSG00000112715,VEGFA,vascular endothelial growth factor receptor binding,chemoattractant activity,positive regulation of vascular endothelial growth factor signaling pathway,cell migration,endothelial cell proliferation,positive regulation of cell proliferation
ENSG00000163235,TGFA,epidermal growth factor receptor binding,mitogenic activity,mapk cascade activation,angiogenesis,positive regulation of epithelial cell proliferation,transmembrane protein localization
ENSG00000124762,CDKN1A,cell cycle regulation,g1/s transition,tumor suppression,dna damage response,senescence induction,oncogene-induced growth arrest
ENSG00000159216,RUNX1,dna-binding transcription factor activity,positive regulation of transcription by rna polymerase ii,regulation of cell differentiation,sequence-specific double-stranded dna binding,hematopoiesis,nucleus localization
ENSG00000078900,TP73,dna-binding transcription factor activity,dna damage response,apoptotic process,regulation of gene expression,transcription cis-regulatory region binding,protein tetramerization
ENSG00000179588,ZFPM1,transcriptional repression,dna binding,immune response regulation,hematopoiesis,cardiac development,tumor microenvironment interaction
ENSG00000102145,GATA1,dna-binding transcription factor activity,hematopoiesis,erythroid lineage commitment,myeloid cell differentiation,transcriptional regulation,cell proliferation
ENSG00000143387,CTSK,cysteine-type endopeptidase activity,collagen catabolic process,apoptotic process,immune response modulation,proteolysis involved in protein catabolic process,ecm degradation
ENSG00000197641,SERPINB13,serine-type endopeptidase inhibitor activity,cysteine-type endopeptidase inhibitor activity,lysosomal lumen localization,negative regulation of apoptosis,proteolysis regulation,extracellular exosome localization
ENSG00000110092,CCND1,cyclin-dependent kinase activator activity,g1/s transition of mitotic cell cycle,dna damage response,transcription regulator activity,cell cycle regulation,chromatin remodeling
ENSG00000135446,CDK4,cyclin binding,protein kinase activity,positive regulation of g2/m transition of mitotic cell cycle,cell division,g1/s transition of mitotic cell cycle,kinase activity
ENSG00000173153,ESRRA,steroid binding,dna-binding transcription factor activity,nuclear receptor activity,regulation of macromolecule biosynthetic process,sequence-specific double-stranded dna binding,microtubule cytoskeleton localization
ENSG00000109819,PPARGC1A,mitochondrial function,fatty acid oxidation,gluconeogenesis,oxidative stress response,cellular respiration,circadian regulation
ENSG00000122691,TWIST1,dna-binding transcription factor activity,transcription coregulator binding,positive regulation of cell migration,negative regulation of dna damage response,protein homodimerization activity,developmental process
ENSG00000124813,RUNX2,dna-binding transcription factor activity,sequence-specific double-stranded dna binding,regulation of gene expression,smoothened signaling pathway,fgf receptor signaling pathway,cell proliferation
ENSG00000109705,NKX3-2,dna-binding transcription factor activity,transcriptional repression,cell differentiation,organ development,apoptosis regulation,skeletal system development
ENSG00000120149,MSX2,transcription factor activity,dna-binding,epithelial-mesenchymal transition (emt),cell proliferation regulation,tumor progression,negative regulation of transcription
ENSG00000141646,SMAD4,tgf-β signaling,transcriptional regulation,dna-binding transcription factor activity,negative regulation of cell growth,epithelial to mesenchymal transition,tumor suppression
ENSG00000170365,SMAD1,tgf-β signaling pathway,regulation of gene expression,cell differentiation,embryonic pattern specification,bmp signaling pathway,transcriptional regulation
ENSG00000020633,RUNX3,transcription corepressor binding,dna-binding transcription factor activity,negative regulation of cell cycle,regulation of dna-templated transcription,alpha-beta t cell differentiation,response to transforming growth factor beta
ENSG00000166949,SMAD3,tgf-β signaling,transcriptional regulation,cell growth control,epithelial-mesenchymal transition (emt),tumor suppressor function,oncogenic potential
ENSG00000198176,TFDP1,dna-binding transcription factor activity,regulation of dna-templated transcription,cell cycle regulation,rna polymerase ii transcription regulator complex,positive regulation of g1/s transition,anoikis
